delta_R,m_mu_mu
[ 1.36575666],[ 120.00966859]
[ 2.72920626],[ 2.32077169]
[ 2.14305404],[ 38.97051548]
[ 3.42685218],[ 20.59386811]
[ 2.13062028],[ 124.88527453]
[ 2.88183139],[ 34.02249021]
[ 2.21837064],[ 124.75197904]
[ 3.0942496],[ 125.10620216]
[ 3.36771798],[ 47.9562991]
[ 4.14101688],[ 5.41492989]
[ 2.96600977],[ 124.67957364]
[ 3.63427282],[ 123.5539585]
[ 4.8269387],[ 123.06524485]
[ 3.0040227],[ 124.71859376]
[ 2.36198245],[ 26.59268642]
[ 3.23320755],[ 79.69427457]
[ 3.70770339],[ 16.09453305]
[ 3.10390503],[ 3.53329604]
[ 3.43997604],[ 124.56752235]
[ 2.87907857],[ 124.86333721]
[ 2.77747929],[ 1.77147959]
[ 2.96345306],[ 123.58569428]
[ 2.31728243],[ 123.81998599]
[ 1.20544756],[ 32.16938794]
[ 2.82807412],[ 124.8479549]
[ 3.04192565],[ 125.63983391]
[ 2.53561064],[ 124.49933482]
[ 3.515406],[ 124.84778539]
[ 2.67720927],[ 125.85622353]
[ 2.97126376],[ 41.45415108]
[ 4.11746459],[ 23.4318163]
[ 3.99410304],[ 1.73763964]
[ 2.45536242],[ 15.32312989]
[ 3.00462854],[ 16.2713624]
[ 3.24514888],[ 44.36130258]
[ 2.97035404],[ 123.5010288]
[ 4.82740945],[ 111.99784731]
[ 3.63389194],[ 28.71691452]
[ 2.51958568],[ 70.10653893]
[ 2.68992358],[ 23.37341928]
[ 3.89972163],[ 124.1526439]
[ 3.19389532],[ 122.3511746]
[ 2.81257187],[ 28.45022904]
[ 3.00224773],[ 123.63826085]
[ 3.41082525],[ 123.77384716]
[ 3.81327116],[ 32.86213456]
[ 3.5847817],[ 3.39758704]
[ 3.15564034],[ 126.68161986]
[ 1.97567712],[ 114.89376603]
[ 3.33234996],[ 125.04244267]
[ 3.41436001],[ 125.45710596]
[ 2.76349094],[ 118.03814946]
[ 3.34873339],[ 123.41159151]
[ 3.90325526],[ 32.94645104]
[ 2.87221284],[ 15.96920171]
[ 3.6512143],[ 124.21783511]
[ 3.15034065],[ 6.88284031]
[ 2.24663986],[ 2.35498946]
[ 2.95945429],[ 126.57453822]
[ 2.92929927],[ 125.65708874]
[ 2.96362781],[ 124.89434926]
[ 5.37045704],[ 125.1395299]
[ 3.59006532],[ 13.62122391]
[ 3.23550414],[ 54.48597354]
[ 3.22161113],[ 4.04339242]
[ 2.18020375],[ 125.07772468]
[ 2.91155118],[ 33.60766056]
[ 1.58612574],[ 2.18015214]
[ 3.64974903],[ 124.83938818]
[ 2.62113911],[ 125.8754192]
[ 2.95924293],[ 123.10602719]
[ 2.78771629],[ 123.75930756]
[ 4.46973847],[ 3.18526188]
[ 3.50389873],[ 4.24073557]
[ 3.13137227],[ 45.97108561]
[ 3.8599342],[ 22.83549466]
[ 2.37579236],[ 1.98798924]
[ 3.49079942],[ 6.8821957]
[ 3.45448851],[ 58.42399611]
[ 2.81313034],[ 124.18856447]
[ 3.24657223],[ 33.15280318]
[ 4.09321136],[ 8.43169165]
[ 2.74004577],[ 1.79950021]
[ 3.57545662],[ 8.59568742]
[ 2.58932761],[ 22.14594579]
[ 1.67637326],[ 124.26903914]
[ 3.54728815],[ 124.60706887]
[ 2.92297524],[ 122.32471093]
[ 2.55485178],[ 13.01093476]
[ 3.64016656],[ 14.04035593]
[ 2.15867744],[ 12.89757188]
[ 2.89891078],[ 125.35833286]
[ 4.15219459],[ 39.53690633]
[ 4.16754426],[ 3.20755823]
[ 3.73012817],[ 124.47425149]
[ 4.39585515],[ 124.62189381]
[ 3.57027039],[ 8.5556074]
[ 2.80379455],[ 126.01671178]
[ 4.31999342],[ 22.51119652]
[ 3.29545791],[ 125.44737356]
[ 4.10134108],[ 122.8286317]
[ 1.24507775],[ 122.85331914]
[ 2.91172778],[ 123.52045005]
[ 3.72854171],[ 56.27740372]
[ 4.25946676],[ 7.52987059]
[ 3.23676172],[ 124.34251593]
[ 3.18399608],[ 102.39183116]
[ 2.30116089],[ 125.22294523]
[ 3.9435732],[ 2.35886466]
[ 3.39022338],[ 124.48775565]
[ 3.56525594],[ 42.63615835]
[ 3.45948466],[ 124.15299114]
[ 1.39349282],[ 10.76794785]
[ 3.53543485],[ 125.06300628]
[ 3.72845351],[ 123.26971455]
[ 3.19144582],[ 106.09988724]
[ 2.69874503],[ 125.95248777]
[ 3.22036779],[ 7.77643432]
[ 2.98743022],[ 124.46545819]
[ 3.08420225],[ 118.99706379]
[ 2.96994913],[ 9.95264085]
[ 3.61533663],[ 16.66481832]
[ 4.11724081],[ 123.37321678]
[ 2.94800494],[ 125.32388209]
[ 3.4611802],[ 125.42046786]
[ 3.48957472],[ 122.92327471]
[ 3.20389867],[ 123.82041444]
[ 2.84022916],[ 17.41354678]
[ 2.27091989],[ 19.05558342]
[ 2.73063048],[ 9.58088229]
[ 3.25153929],[ 118.7914595]
[ 3.05685508],[ 119.67312356]
[ 2.96365193],[ 123.61464952]
[ 3.16731259],[ 44.82374636]
[ 3.55412184],[ 23.81728053]
[ 3.3627897],[ 126.34101035]
[ 3.00132671],[ 125.8503472]
[ 2.98967962],[ 17.94936858]
[ 1.68130151],[ 1.49496382]
[ 3.34086378],[ 122.8217172]
[ 2.65407239],[ 124.58546997]
[ 4.01362951],[ 124.72177652]
[ 4.04676133],[ 17.14417667]
[ 2.95768415],[ 125.60024413]
[ 3.29189334],[ 39.92310504]
[ 2.79521413],[ 124.52445432]
[ 2.58673619],[ 124.85687083]
[ 1.48793344],[ 121.8357036]
[ 3.27426818],[ 125.06224636]
[ 2.9299772],[ 123.3810863]
[ 3.25989804],[ 124.82198192]
[ 1.87769624],[ 124.38136884]
[ 3.61668543],[ 122.74518444]
[ 2.72657917],[ 127.64960711]
[ 3.13198376],[ 123.30842478]
[ 3.22867195],[ 27.65987725]
[ 2.74142652],[ 20.39852499]
[ 4.82534706],[ 2.36177568]
[ 3.29646476],[ 122.37965574]
[ 1.49641189],[ 123.32653732]
[ 0.8458036],[ 124.2223843]
[ 3.54548231],[ 120.87056507]
[ 4.34692952],[ 123.54718951]
[ 3.42965223],[ 124.31920527]
[ 3.59815056],[ 123.2479868]
[ 3.06218022],[ 126.32419524]
[ 3.60996626],[ 38.02151478]
[ 2.03668222],[ 17.44385258]
[ 3.17048227],[ 124.03943464]
[ 2.72094688],[ 125.75155678]
[ 1.67427435],[ 124.33928227]
[ 2.9811707],[ 122.54067033]
[ 1.53772972],[ 2.19577376]
[ 3.80552894],[ 37.2224626]
[ 3.19005537],[ 126.45364545]
[ 3.58177164],[ 97.78147193]
[ 3.87599324],[ 126.20767971]
[ 2.62383542],[ 116.57600834]
[ 2.78874497],[ 124.89877952]
[ 3.81827833],[ 17.35586631]
[ 2.82899801],[ 17.92864965]
[ 3.37032639],[ 124.30813858]
[ 3.23308435],[ 123.38516541]
[ 3.05832066],[ 114.06753931]
[ 2.20772097],[ 124.34355895]
[ 3.06012749],[ 28.36609883]
[ 3.37446714],[ 124.93226138]
[ 3.12073623],[ 10.34249162]
[ 3.34363205],[ 127.47949406]
[ 3.43011064],[ 17.82635698]
[ 3.53478597],[ 16.353455]
[ 3.11672049],[ 123.23720384]
[ 3.13465486],[ 126.47994644]
[ 3.42627889],[ 4.19026176]
[ 3.19018616],[ 123.43355073]
[ 2.71268547],[ 39.09255879]
[ 3.09343583],[ 121.46415893]
[ 4.06227828],[ 126.19202799]
[ 1.91912057],[ 1.38629854]
[ 2.64584703],[ 3.6792168]
[ 3.74145483],[ 13.32658264]
[ 3.31550665],[ 33.01559382]
[ 3.44877176],[ 9.02364513]
[ 3.98349804],[ 123.72768853]
[ 3.07644251],[ 26.85362109]
[ 3.80807565],[ 2.53399454]
[ 3.18641751],[ 124.01491901]
[ 3.98361808],[ 18.30841727]
[ 3.06199142],[ 116.68969244]
[ 3.04471349],[ 122.64901968]
[ 0.8246735],[ 124.70198986]
[ 2.16889383],[ 122.26246522]
[ 3.55727581],[ 55.07057291]
[ 2.51527751],[ 127.65952234]
[ 3.36207682],[ 120.78206641]
[ 3.53335982],[ 124.71129422]
[ 3.15682452],[ 40.70787871]
[ 1.41547284],[ 123.95785604]
[ 2.74543927],[ 125.28383909]
[ 2.76156832],[ 15.88954073]
[ 3.0048275],[ 124.80552618]
[ 4.42040615],[ 42.08876176]
[ 3.63451117],[ 31.93658475]
[ 3.02354165],[ 125.17304391]
[ 3.21595568],[ 124.81220509]
[ 3.67450276],[ 122.27151482]
[ 3.69264467],[ 2.52842749]
[ 3.24409429],[ 125.61633063]
[ 3.54652739],[ 123.75651518]
[ 3.52649312],[ 122.43724807]
[ 2.87616953],[ 124.37402302]
[ 3.26107957],[ 121.86102204]
[ 3.8038823],[ 125.69065055]
[ 3.32064181],[ 40.79885358]
[ 3.61625],[ 6.32677424]
[ 3.59246642],[ 57.15438078]
[ 4.16330663],[ 11.92033126]
[ 3.58537023],[ 116.77817707]
[ 2.64105276],[ 3.02196578]
[ 3.0439414],[ 26.08016158]
[ 3.17847077],[ 42.65242906]
[ 4.77847903],[ 98.53403482]
[ 3.28746419],[ 123.10083981]
[ 3.29718895],[ 84.10251177]
[ 2.92802446],[ 52.61012313]
[ 2.40112481],[ 27.14890271]
[ 3.10246106],[ 17.82272152]
[ 1.47478712],[ 122.66114698]
[ 3.35461538],[ 124.40688453]
[ 3.48005016],[ 95.08229152]
[ 3.87724638],[ 123.71010114]
[ 2.6284037],[ 125.875019]
[ 3.75256682],[ 125.33788246]
[ 3.82502745],[ 116.46727098]
[ 3.86933395],[ 122.99001902]
[ 2.95667222],[ 125.90772193]
[ 3.54615908],[ 126.19761438]
[ 2.17790865],[ 18.10804808]
[ 3.64955383],[ 7.22652041]
[ 3.85088524],[ 123.42046262]
[ 3.20313222],[ 122.94536164]
[ 2.81908786],[ 2.89425271]
[ 3.71100188],[ 124.20074923]
[ 4.30797833],[ 123.89282798]
[ 2.84673434],[ 123.17206762]
[ 3.36813752],[ 124.05367945]
[ 4.13734715],[ 9.38910884]
[ 4.16388002],[ 67.48414424]
[ 3.09532321],[ 126.74881852]
[ 3.16474802],[ 27.03507927]
[ 4.94377039],[ 71.9432576]
[ 4.62313183],[ 15.41788004]
[ 3.48385824],[ 2.18039452]
[ 3.49607732],[ 124.31504871]
[ 4.73090649],[ 1.79213069]
[ 3.77343064],[ 31.50253192]
[ 3.6667573],[ 3.71455118]
[ 3.98112877],[ 1.83935933]
[ 3.77044604],[ 7.71651751]
[ 3.87905765],[ 119.97429092]
[ 3.04340426],[ 124.09876072]
[ 3.2195277],[ 4.14417475]
[ 3.24692518],[ 125.95011181]
[ 3.99226391],[ 3.16821357]
[ 3.59620352],[ 125.12754868]
[ 0.87490011],[ 125.24341577]
[ 2.83937927],[ 124.34271921]
[ 4.0754595],[ 17.31987894]
[ 3.89118108],[ 124.6285781]
[ 1.21008538],[ 4.63823039]
[ 1.20049036],[ 126.09376823]
[ 4.10434208],[ 122.28252345]
[ 3.32544879],[ 36.29438134]
[ 3.27738273],[ 9.06237166]
[ 2.77675324],[ 8.50417426]
[ 3.92921632],[ 20.84026855]
[ 3.05058875],[ 126.44555785]
[ 3.56122387],[ 26.93690895]
[ 3.31755222],[ 125.19618147]
[ 3.95977735],[ 120.96630436]
[ 2.73800353],[ 126.09092004]
[ 1.53909949],[ 18.18371023]
[ 3.85974746],[ 16.4838624]
[ 2.76411185],[ 123.74711733]
[ 1.62287261],[ 123.69304808]
[ 2.76222653],[ 126.87313849]
[ 3.28530617],[ 120.70250967]
[ 3.30024335],[ 124.67892883]
[ 3.48037039],[ 9.01917447]
[ 2.43589653],[ 2.41783588]
[ 4.16510498],[ 126.96431416]
[ 3.0011958],[ 125.09243373]
[ 4.04029341],[ 31.13950244]
[ 2.34242398],[ 118.02780227]
[ 3.26127315],[ 124.34419837]
[ 3.07542098],[ 30.45435963]
[ 3.40764428],[ 125.06504666]
[ 3.36017653],[ 111.57055242]
[ 3.65600509],[ 2.91497988]
[ 3.70169378],[ 14.80978519]
[ 2.01878905],[ 4.96316039]
[ 3.99340355],[ 27.40903436]
[ 1.73124914],[ 125.9393937]
[ 3.41342454],[ 125.69873999]
[ 3.05278212],[ 22.63296574]
[ 1.15068832],[ 122.54952206]
[ 3.4690432],[ 13.98339872]
[ 3.42004966],[ 14.1706368]
[ 3.06919942],[ 123.8086769]
[ 3.18096713],[ 7.31046052]
[ 3.27795115],[ 123.7943063]
[ 1.25436316],[ 123.24977268]
[ 3.48894453],[ 122.65092233]
[ 4.10541655],[ 8.57325769]
[ 3.49547886],[ 127.94148945]
[ 3.30057052],[ 128.07661493]
[ 5.03546527],[ 1.31187093]
[ 2.58695443],[ 32.91926288]
[ 3.36934669],[ 124.73813553]
[ 3.26526022],[ 124.70733724]
[ 3.10250655],[ 122.20773327]
[ 3.53227664],[ 123.55250154]
[ 2.56524465],[ 20.53466626]
[ 2.32853579],[ 120.63125823]
[ 4.64567374],[ 2.01549462]
[ 3.16974729],[ 66.54539607]
[ 2.61166833],[ 24.25003866]
[ 3.49937185],[ 121.94754309]
[ 3.83541808],[ 125.95922746]
[ 3.83780611],[ 6.34722078]
[ 4.26316454],[ 119.86504189]
[ 3.04422627],[ 125.95906337]
[ 3.12964578],[ 123.21691053]
[ 3.22448436],[ 118.52693947]
[ 2.06832038],[ 15.41086615]
[ 3.03001564],[ 9.82710183]
[ 3.67913515],[ 20.7413238]
[ 3.81822348],[ 22.71731276]
[ 3.24143089],[ 112.02004441]
[ 6.21132555],[ 97.55523651]
[ 3.17138542],[ 126.19775126]
[ 2.33022311],[ 26.44703091]
[ 2.81379255],[ 123.4545615]
[ 3.3715517],[ 2.27500237]
[ 3.19776113],[ 127.41163297]
[ 3.4756321],[ 124.58173815]
[ 2.8473063],[ 15.95230388]
[ 3.03700558],[ 133.67792224]
[ 3.50791107],[ 32.90443809]
[ 3.687714],[ 2.07185286]
[ 2.63505307],[ 126.14592018]
[ 2.91974253],[ 25.28468427]
[ 1.71030687],[ 39.45382521]
[ 3.52590429],[ 123.91639081]
[ 3.68975173],[ 52.75299053]
[ 2.38157464],[ 126.58443862]
[ 4.5303956],[ 64.51499199]
[ 3.63956174],[ 35.0599907]
[ 5.56966679],[ 117.17613603]
[ 3.53318894],[ 8.52089429]
[ 3.46539631],[ 4.94223234]
[ 3.18084435],[ 14.1886915]
[ 3.3269142],[ 124.51217309]
[ 2.98592969],[ 18.05183092]
[ 1.72689679],[ 1.81013563]
[ 1.59987103],[ 122.59749165]
[ 1.0919549],[ 124.52493338]
[ 1.16851432],[ 125.2920639]
[ 4.27454942],[ 7.60176626]
[ 2.83692262],[ 124.39157712]
[ 3.11161542],[ 124.29131808]
[ 3.13890176],[ 18.83426933]
[ 3.22874913],[ 124.94204192]
[ 3.09100179],[ 117.28361839]
[ 3.05276316],[ 18.24969141]
[ 3.41112488],[ 32.11970851]
[ 3.01296013],[ 123.28833456]
[ 3.71915375],[ 28.8165484]
[ 3.53403556],[ 126.40430272]
[ 3.24653099],[ 31.0364106]
[ 2.95226856],[ 18.1445912]
[ 4.0104129],[ 120.95636256]
[ 3.22294851],[ 120.05952167]
[ 3.35563357],[ 35.61357518]
[ 3.10053962],[ 125.31625612]
[ 2.62809024],[ 122.51980474]
[ 3.25873307],[ 119.579219]
[ 3.31583939],[ 125.25924768]
[ 4.09823357],[ 12.99844244]
[ 2.82646814],[ 3.90286582]
[ 3.90202688],[ 45.04710214]
[ 2.94583045],[ 124.98692043]
[ 3.44179683],[ 123.45926433]
[ 2.30283524],[ 24.88561101]
[ 3.6510686],[ 6.74457774]
[ 2.52441643],[ 123.94136165]
[ 3.67217885],[ 102.38316704]
[ 3.25947603],[ 126.02907686]
[ 4.11831259],[ 35.65476854]
[ 3.85748645],[ 22.84102581]
[ 3.09400709],[ 123.45767259]
[ 2.93876001],[ 26.70171427]
[ 3.66739162],[ 125.60430084]
[ 1.57700954],[ 126.36216965]
[ 4.44119149],[ 8.53764789]
[ 4.2779311],[ 125.60855701]
[ 3.31629588],[ 123.8349951]
[ 3.78252018],[ 15.89783705]
[ 2.71289646],[ 122.43998124]
[ 3.48453842],[ 125.2999075]
[ 3.00598361],[ 125.13096679]
[ 2.54641743],[ 124.25551328]
[ 2.15710536],[ 30.38286245]
[ 3.21148683],[ 24.9902131]
[ 3.27408824],[ 61.31517106]
[ 2.56599749],[ 3.0003447]
[ 3.50487484],[ 8.27155892]
[ 4.37524187],[ 125.58776846]
[ 3.91332714],[ 12.00729925]
[ 2.89607901],[ 122.38663414]
[ 3.42097962],[ 36.53229318]
[ 2.85605855],[ 10.80822408]
[ 1.09883839],[ 125.1453161]
[ 3.66809882],[ 122.80592156]
[ 3.24639948],[ 31.91835058]
[ 3.38726163],[ 22.32815257]
[ 3.59624136],[ 119.86268812]
[ 4.0091259],[ 122.9451161]
[ 3.39200117],[ 24.33607756]
[ 1.08757516],[ 122.68810132]
[ 4.00126807],[ 125.17710239]
[ 3.60132761],[ 124.67236182]
[ 3.54880804],[ 7.39576157]
[ 2.99755218],[ 127.1089157]
[ 3.54507412],[ 122.10368845]
[ 2.74560014],[ 16.64357144]
[ 3.30742387],[ 126.0057022]
[ 3.15223612],[ 18.45717059]
[ 3.57793411],[ 123.15861244]
[ 2.82209737],[ 3.31063544]
[ 2.98421287],[ 120.33782573]
[ 4.17484217],[ 124.35560733]
[ 3.40384318],[ 27.6317223]
[ 2.91533174],[ 125.78446827]
[ 4.35884818],[ 50.90899692]
[ 3.02223896],[ 124.26046689]
[ 3.70600898],[ 6.64941534]
[ 3.4463049],[ 124.64549986]
[ 3.18527564],[ 122.9581923]
[ 3.4116278],[ 28.88961517]
[ 2.31580617],[ 2.73198375]
[ 3.40177819],[ 2.46581314]
[ 3.03566507],[ 36.72174799]
[ 4.43024623],[ 32.56210561]
[ 3.06058246],[ 124.68798695]
[ 5.0993936],[ 8.55583866]
[ 3.42386054],[ 124.07215608]
[ 3.17188357],[ 124.22279021]
[ 2.642689],[ 3.96583426]
[ 2.75517603],[ 73.30384806]
[ 3.99047547],[ 30.47722261]
[ 3.30928461],[ 124.59139518]
[ 2.01557386],[ 124.61119492]
[ 2.75594548],[ 22.06323867]
[ 3.65219363],[ 3.63512706]
[ 3.10461705],[ 31.46457376]
[ 3.9782546],[ 12.88805068]
[ 3.18861042],[ 126.40156936]
[ 3.02609631],[ 125.66358423]
[ 3.30029722],[ 125.16452355]
[ 3.4901888],[ 123.69378667]
[ 3.48140571],[ 123.54018084]
[ 3.43583589],[ 123.29446934]
[ 4.60247882],[ 124.19546171]
[ 3.47467194],[ 11.25711374]
[ 2.95735437],[ 25.03120177]
[ 2.71052592],[ 30.91135946]
[ 3.6546819],[ 125.14958027]
[ 2.84815486],[ 124.79698882]
[ 4.17483427],[ 128.95589992]
[ 4.03251926],[ 126.08818763]
[ 3.13871033],[ 113.72457384]
[ 2.77573976],[ 69.254162]
[ 3.63873338],[ 125.53853644]
[ 4.13069781],[ 117.68447578]
[ 5.35924289],[ 2.34395389]
[ 3.76619741],[ 123.80598486]
[ 3.57537051],[ 123.90835184]
[ 3.63399852],[ 128.03017389]
[ 3.78098914],[ 67.14562709]
[ 4.03837703],[ 18.61091709]
[ 3.32806826],[ 123.77422328]
[ 3.41700457],[ 51.57095152]
[ 3.15077143],[ 123.96981532]
[ 2.8205291],[ 25.09563219]
[ 3.15280673],[ 119.85125585]
[ 2.95833359],[ 34.57546824]
[ 2.95434231],[ 82.59490543]
[ 3.12927136],[ 120.63798284]
[ 2.77994583],[ 39.19520311]
[ 3.43758834],[ 33.81897814]
[ 3.46073426],[ 125.39131604]
[ 3.12683282],[ 61.29477351]
[ 3.22595498],[ 6.28094991]
[ 3.55842539],[ 126.60806014]
[ 3.16041575],[ 124.8999189]
[ 3.39357274],[ 2.46618493]
[ 2.92579007],[ 13.5769574]
[ 2.82090327],[ 16.53718498]
[ 4.05763363],[ 30.91299015]
[ 1.28164195],[ 116.47707534]
[ 3.65417895],[ 124.19646617]
[ 3.11550791],[ 6.24107946]
[ 3.16062747],[ 1.78772397]
[ 2.68433004],[ 126.17502833]
[ 3.53081047],[ 27.6627689]
[ 2.9169356],[ 2.8441486]
[ 3.80313629],[ 125.00653498]
[ 3.91983858],[ 51.31756002]
[ 3.19388934],[ 123.96166264]
[ 3.48408048],[ 122.84062407]
[ 3.5797563],[ 125.8375202]
[ 3.57027659],[ 48.2112714]
[ 2.92165206],[ 50.177417]
[ 3.58455995],[ 125.37601172]
[ 2.80118715],[ 122.87869359]
[ 2.42410093],[ 122.69948735]
[ 1.44503257],[ 1.51736658]
[ 4.68800463],[ 15.88056495]
[ 4.09245455],[ 38.39305975]
[ 1.69365732],[ 122.83208724]
[ 3.97867922],[ 18.5650896]
[ 4.3984966],[ 14.39487979]
[ 2.18233743],[ 125.62295319]
[ 2.89724463],[ 125.5070513]
[ 3.39224625],[ 126.12672892]
[ 2.96124823],[ 124.5717463]
[ 3.26017384],[ 124.59773225]
[ 3.52492415],[ 125.73950378]
[ 2.02501666],[ 3.41117516]
[ 3.10776982],[ 123.36184358]
[ 3.48664688],[ 124.25750126]
[ 3.15686307],[ 124.14736201]
[ 2.34033668],[ 1.72793646]
[ 3.07419051],[ 38.54570966]
[ 3.11080489],[ 20.27261862]
[ 3.31929178],[ 12.17245028]
[ 3.41303055],[ 122.69048209]
[ 3.18672082],[ 33.62836203]
[ 3.0594903],[ 31.83656849]
[ 1.70312792],[ 3.43108849]
[ 3.2994689],[ 127.21333967]
[ 4.4911106],[ 23.63425681]
[ 4.90909893],[ 53.72625818]
[ 3.38807799],[ 126.59252766]
[ 1.69878447],[ 2.07072886]
[ 3.56575373],[ 125.33059529]
[ 1.20510774],[ 1.6663098]
[ 3.12741455],[ 18.35389937]
[ 3.36405811],[ 23.83041335]
[ 3.27497936],[ 41.22053904]
[ 3.17516881],[ 124.76905533]
[ 1.63139085],[ 122.02941542]
[ 2.97375122],[ 1.67665993]
[ 2.92216236],[ 124.40860523]
[ 3.24231528],[ 122.98257728]
[ 1.78604941],[ 11.40238897]
[ 3.09355894],[ 125.31463441]
[ 3.28461726],[ 122.83195465]
[ 2.53319996],[ 125.85201414]
[ 3.69399028],[ 125.13597034]
[ 4.37725568],[ 7.68365575]
[ 4.37991233],[ 30.72366186]
[ 4.63912558],[ 124.03121336]
[ 3.27180791],[ 116.41342007]
[ 2.92157737],[ 124.15309554]
[ 3.28164308],[ 22.80021493]
[ 3.64898501],[ 7.11751969]
[ 2.11249603],[ 115.88826122]
[ 3.85673608],[ 124.11384992]
[ 4.17413211],[ 116.058219]
[ 3.26297294],[ 84.69461786]
[ 5.47204771],[ 21.45671722]
[ 3.27144716],[ 122.78520514]
[ 2.5142692],[ 17.27807277]
[ 2.53304658],[ 122.17039601]
[ 3.74580651],[ 121.41190798]
[ 3.27513651],[ 126.12564053]
[ 3.64340393],[ 121.52404075]
[ 3.16197756],[ 124.84384161]
[ 3.13412269],[ 9.27131163]
[ 1.99506928],[ 124.41278928]
[ 3.51106277],[ 20.1364229]
[ 3.33093921],[ 86.22288364]
[ 3.15004899],[ 17.58145936]
[ 2.55830215],[ 75.06664905]
[ 3.33222088],[ 122.93295609]
[ 2.17611314],[ 3.06451741]
[ 4.94386773],[ 120.36825125]
[ 3.00930847],[ 2.35720948]
[ 3.79800813],[ 112.59622933]
[ 3.21799728],[ 126.37306208]
[ 5.64507421],[ 37.33312355]
[ 3.33315133],[ 124.60523205]
[ 3.27358539],[ 121.03644095]
[ 3.50181915],[ 126.05909706]
[ 2.79387494],[ 124.80514366]
[ 2.8050365],[ 22.70813306]
[ 1.78914239],[ 18.38284367]
[ 3.81003024],[ 23.45369765]
[ 3.99114396],[ 124.12113292]
[ 3.22428179],[ 126.81513395]
[ 3.39962997],[ 123.80308007]
[ 3.49699859],[ 2.74621066]
[ 3.40154871],[ 24.96426772]
[ 4.07129943],[ 125.35792309]
[ 2.60061068],[ 123.67267228]
[ 3.9630324],[ 5.97546765]
[ 3.00019647],[ 24.44740758]
[ 1.22033418],[ 129.00664363]
[ 3.48971313],[ 126.02823174]
[ 3.49819109],[ 123.50238936]
[ 3.02741195],[ 122.52695911]
[ 2.64535471],[ 15.72246849]
[ 2.60048386],[ 37.97864204]
[ 3.52042737],[ 2.66579482]
[ 2.05285269],[ 122.16582281]
[ 3.05407845],[ 128.72410895]
[ 3.52595598],[ 103.82063642]
[ 3.79747589],[ 107.90636917]
[ 3.46558109],[ 122.46398969]
[ 2.78496891],[ 124.77629242]
[ 2.16083219],[ 45.89834123]
[ 2.65334017],[ 20.39062253]
[ 2.86460308],[ 124.56404938]
[ 2.83236281],[ 3.4714207]
[ 4.46544033],[ 2.0051419]
[ 4.13973657],[ 9.33243932]
[ 4.00377511],[ 12.09408855]
[ 3.60756817],[ 125.88254775]
[ 6.23060478],[ 125.48824531]
[ 2.35668454],[ 126.99252469]
[ 3.17777226],[ 124.59818484]
[ 2.89772326],[ 125.66439249]
[ 3.66023104],[ 123.33913177]
[ 4.1205188],[ 123.18643034]
[ 3.49394355],[ 123.12803638]
[ 3.06029611],[ 124.03788147]
[ 3.24117458],[ 129.10337228]
[ 3.5224956],[ 127.24068317]
[ 3.72095323],[ 120.97869402]
[ 2.70640828],[ 119.87085867]
[ 3.72109402],[ 8.34925171]
[ 3.03322228],[ 23.21030214]
[ 4.0698852],[ 128.06020084]
[ 4.65549313],[ 39.4837825]
[ 3.00561505],[ 24.59576347]
[ 0.47048196],[ 121.28418081]
[ 4.3707862],[ 124.91285183]
[ 1.48530097],[ 126.33901816]
[ 2.89834225],[ 123.83525374]
[ 3.05291861],[ 42.52282273]
[ 2.971007],[ 120.62586026]
[ 3.4374102],[ 118.64132437]
[ 3.67290798],[ 123.41822449]
[ 3.21302933],[ 13.42104952]
[ 3.16836293],[ 124.35876524]
[ 4.99693005],[ 31.87886384]
[ 2.2792144],[ 106.82329132]
[ 3.23396232],[ 124.52177691]
[ 3.38221709],[ 2.41025175]
[ 4.13444791],[ 124.71897935]
[ 2.90810559],[ 119.64498218]
[ 3.25097303],[ 121.86745822]
[ 3.31854474],[ 4.32873978]
[ 3.27669197],[ 122.36244783]
[ 2.22451892],[ 22.54120128]
[ 4.41259918],[ 28.29465225]
[ 2.50680445],[ 22.50368251]
[ 2.90710223],[ 23.20502383]
[ 3.48612422],[ 89.26057069]
[ 3.00853051],[ 23.55455746]
[ 3.2759797],[ 13.6734343]
[ 3.17854711],[ 110.91991001]
[ 3.47671669],[ 123.6750537]
[ 3.64486389],[ 22.68787878]
[ 3.77757487],[ 24.82526558]
[ 3.59810624],[ 2.51685096]
[ 3.53778918],[ 125.736432]
[ 3.29093285],[ 9.86370154]
[ 4.59580686],[ 123.85570888]
[ 4.93701349],[ 122.56270549]
[ 3.25946187],[ 125.63001209]
[ 3.38345109],[ 124.68555486]
[ 4.97942507],[ 126.9331328]
[ 3.25789546],[ 125.36979362]
[ 2.76255193],[ 124.25024635]
[ 3.99287611],[ 31.80743086]
[ 2.93995966],[ 121.78281574]
[ 2.85691206],[ 124.18327742]
[ 3.27495935],[ 123.8311809]
[ 1.58815839],[ 123.34333903]
[ 3.05581852],[ 118.07396221]
[ 2.86310884],[ 123.70022041]
[ 3.47750355],[ 127.14550868]
[ 3.56664016],[ 126.12314948]
[ 2.47778211],[ 123.98313697]
[ 2.69551594],[ 127.0384789]
[ 3.96019992],[ 2.43520372]
[ 3.13835448],[ 125.18363874]
[ 3.46226368],[ 32.01722462]
[ 3.82380554],[ 16.04519574]
[ 3.54570737],[ 127.08642608]
[ 3.57339419],[ 2.39710087]
[ 3.45396594],[ 124.36496853]
[ 5.0829985],[ 124.39409304]
